170 64 74 32
112 139 -0.24 4177 1
112 140 0.98 4178 1
112 141 -0.54 4179 1
112 142 0.16 4180 1
112 143 -0.02 4181 1
112 144 -0.02 4182 1
112 145 0.7 4183 1
112 146 0.6 4184 1
112 147 -0.48 4185 1
112 148 0.92 4186 1
112 149 -0.74 4187 1
112 150 -0.9 4188 1
112 151 -0.62 4189 1
112 152 -0.74 4190 1
112 153 -0.86 4191 1
112 154 0.7 4192 1
112 155 -0.46 4193 1
112 156 -0.96 4194 1
112 157 -0.86 4195 1
112 158 0.44 4196 1
112 159 -0.16 4197 1
112 160 0.7 4198 1
112 161 0.04 4199 1
112 162 -0.78 4200 1
112 163 0.94 4201 1
112 164 0.24 4202 1
112 165 0.48 4203 1
112 166 -0.22 4204 1
112 167 -0.34 4205 1
112 168 0.5 4206 1
112 169 -0.56 4207 1
113 138 -0.74 4208 1
113 139 0.8 4209 1
113 140 -0.84 4210 1
113 141 -0.24 4211 1
113 142 0.64 4212 1
113 143 -0.22 4213 1
113 144 -0.98 4214 1
113 145 -0.42 4215 1
113 146 -0.08 4216 1
113 147 -0.38 4217 1
113 148 -0.5 4218 1
113 149 0.76 4219 1
113 150 0.5 4220 1
113 151 -0.12 4221 1
113 152 0.3 4222 1
113 153 -0.18 4223 1
113 154 0.18 4224 1
113 155 0.92 4225 1
113 156 0.28 4226 1
113 157 0.26 4227 1
113 158 -0.18 4228 1
113 159 0.88 4229 1
113 160 0.16 4230 1
113 161 -0.68 4231 1
113 162 -0.0600000000000001 4232 1
113 163 -0.56 4233 1
113 164 -0.26 4234 1
113 165 0.22 4235 1
113 166 -0.38 4236 1
113 167 0.88 4237 1
113 168 -0.4 4238 1
113 169 -0.22 4239 1
114 138 -0.96 4240 1
114 139 0.5 4241 1
114 140 0.52 4242 1
114 141 -0.2 4243 1
114 142 -0.72 4244 1
114 143 0.44 4245 1
114 144 -0.92 4246 1
114 145 -0.3 4247 1
114 146 -0.36 4248 1
114 147 0.94 4249 1
114 148 -0.94 4250 1
114 149 0.3 4251 1
114 150 0.74 4252 1
114 151 -0.26 4253 1
114 152 0.0800000000000001 4254 1
114 153 0.4 4255 1
114 154 -0.58 4256 1
114 155 -0.92 4257 1
114 156 0.32 4258 1
114 157 0.22 4259 1
114 158 0.98 4260 1
114 159 0.88 4261 1
114 160 0.98 4262 1
114 161 -0.26 4263 1
114 162 0.82 4264 1
114 163 0.02 4265 1
114 164 -0.24 4266 1
114 165 -0.62 4267 1
114 166 -0.74 4268 1
114 167 -0.76 4269 1
114 168 0.98 4270 1
114 169 0.78 4271 1
115 138 -0.8 4272 1
115 139 0.0 4273 1
115 140 -0.38 4274 1
115 141 -1.0 4275 1
115 142 0.44 4276 1
115 143 -0.64 4277 1
115 144 0.94 4278 1
115 145 0.7 4279 1
115 146 0.54 4280 1
115 147 0.86 4281 1
115 148 0.94 4282 1
115 149 0.38 4283 1
115 150 0.3 4284 1
115 151 -0.2 4285 1
115 152 0.84 4286 1
115 153 0.16 4287 1
115 154 0.3 4288 1
115 155 0.42 4289 1
115 156 0.34 4290 1
115 157 -1.0 4291 1
115 158 -0.72 4292 1
115 159 0.3 4293 1
115 160 0.18 4294 1
115 161 0.46 4295 1
115 162 0.7 4296 1
115 163 0.48 4297 1
115 164 -0.36 4298 1
115 165 0.76 4299 1
115 166 -0.98 4300 1
115 167 0.12 4301 1
115 168 -0.46 4302 1
115 169 -0.08 4303 1
116 138 0.74 4304 1
116 139 0.38 4305 1
116 140 -0.76 4306 1
116 141 0.38 4307 1
116 142 0.64 4308 1
116 143 0.92 4309 1
116 144 0.84 4310 1
116 145 -0.72 4311 1
116 146 -0.16 4312 1
116 147 0.36 4313 1
116 148 -0.6 4314 1
116 149 -0.68 4315 1
116 150 -0.22 4316 1
116 151 0.0 4317 1
116 152 -0.12 4318 1
116 153 -0.46 4319 1
116 154 0.22 4320 1
116 155 0.26 4321 1
116 156 -0.36 4322 1
116 157 -0.18 4323 1
116 158 0.92 4324 1
116 159 -0.08 4325 1
116 160 -0.88 4326 1
116 161 0.84 4327 1
116 162 0.18 4328 1
116 163 0.88 4329 1
116 164 0.34 4330 1
116 165 -0.12 4331 1
116 166 -0.92 4332 1
116 167 -0.28 4333 1
116 168 0.88 4334 1
116 169 0.36 4335 1
117 138 0.16 4336 1
117 139 0.14 4337 1
117 140 0.92 4338 1
117 141 0.48 4339 1
117 142 0.4 4340 1
117 143 0.04 4341 1
117 144 0.38 4342 1
117 145 -0.46 4343 1
117 146 -0.52 4344 1
117 147 -0.14 4345 1
117 148 -0.92 4346 1
117 149 0.76 4347 1
117 150 0.86 4348 1
117 151 -0.1 4349 1
117 152 0.66 4350 1
117 153 -0.86 4351 1
117 154 -0.98 4352 1
117 155 -0.36 4353 1
117 156 0.1 4354 1
117 157 0.18 4355 1
117 158 -0.0600000000000001 4356 1
117 159 -0.6 4357 1
117 160 0.7 4358 1
117 161 -0.34 4359 1
117 162 0.84 4360 1
117 163 -0.1 4361 1
117 164 -0.28 4362 1
117 165 -0.64 4363 1
117 166 -0.6 4364 1
117 167 -0.38 4365 1
117 168 0.48 4366 1
117 169 0.68 4367 1
118 138 -0.26 4368 1
118 139 -0.5 4369 1
118 140 0.8 4370 1
118 141 0.48 4371 1
118 142 0.1 4372 1
118 143 -0.08 4373 1
118 144 0.48 4374 1
118 145 -0.6 4375 1
118 146 0.72 4376 1
118 147 -0.42 4377 1
118 148 0.84 4378 1
118 149 0.72 4379 1
118 150 0.72 4380 1
118 151 0.38 4381 1
118 152 0.22 4382 1
118 153 0.52 4383 1
118 154 0.92 4384 1
118 155 -0.74 4385 1
118 156 0.64 4386 1
118 157 0.96 4387 1
118 158 0.0600000000000001 4388 1
118 159 -0.86 4389 1
118 160 -0.82 4390 1
118 161 -0.38 4391 1
118 162 -0.48 4392 1
118 163 -0.18 4393 1
118 164 -0.9 4394 1
118 165 0.66 4395 1
118 166 0.38 4396 1
118 167 0.78 4397 1
118 168 0.42 4398 1
118 169 0.7 4399 1
119 138 0.12 4400 1
119 139 0.56 4401 1
119 140 -0.7 4402 1
119 141 -0.82 4403 1
119 142 -0.9 4404 1
119 143 -0.22 4405 1
119 144 0.72 4406 1
119 145 -0.82 4407 1
119 146 -0.38 4408 1
119 147 0.9 4409 1
119 148 -0.46 4410 1
119 149 -0.78 4411 1
119 150 -0.24 4412 1
119 151 0.42 4413 1
119 152 0.36 4414 1
119 153 -0.3 4415 1
119 154 -0.02 4416 1
119 155 -0.7 4417 1
119 156 0.54 4418 1
119 157 -0.4 4419 1
119 158 0.74 4420 1
119 159 -0.28 4421 1
119 160 -0.16 4422 1
119 161 -0.7 4423 1
119 162 0.0600000000000001 4424 1
119 163 -1.0 4425 1
119 164 -0.48 4426 1
119 165 0.0 4427 1
119 166 -0.56 4428 1
119 167 -0.22 4429 1
119 168 0.24 4430 1
119 169 0.94 4431 1
120 138 0.04 4432 1
120 139 0.58 4433 1
120 140 0.36 4434 1
120 141 0.8 4435 1
120 142 0.36 4436 1
120 143 -0.8 4437 1
120 144 -0.34 4438 1
120 145 -0.34 4439 1
120 146 0.66 4440 1
120 147 0.0 4441 1
120 148 -0.2 4442 1
120 149 0.46 4443 1
120 150 -0.08 4444 1
120 151 0.96 4445 1
120 152 0.4 4446 1
120 153 0.64 4447 1
120 154 -0.94 4448 1
120 155 0.3 4449 1
120 156 0.04 4450 1
120 157 -0.48 4451 1
120 158 0.4 4452 1
120 159 0.86 4453 1
120 160 0.62 4454 1
120 161 -0.28 4455 1
120 162 0.78 4456 1
120 163 -0.08 4457 1
120 164 0.44 4458 1
120 165 0.74 4459 1
120 166 0.48 4460 1
120 167 0.76 4461 1
120 168 0.1 4462 1
120 169 -0.66 4463 1
121 138 0.84 4464 1
121 139 -0.9 4465 1
121 140 -0.16 4466 1
121 141 -0.9 4467 1
121 142 0.52 4468 1
121 143 -0.52 4469 1
121 144 -0.6 4470 1
121 145 0.1 4471 1
121 146 0.26 4472 1
121 147 -0.7 4473 1
121 148 -0.68 4474 1
121 149 0.52 4475 1
121 150 -0.36 4476 1
121 151 -0.42 4477 1
121 152 0.2 4478 1
121 153 -0.58 4479 1
121 154 -0.76 4480 1
121 155 0.84 4481 1
121 156 0.64 4482 1
121 157 -0.58 4483 1
121 158 0.38 4484 1
121 159 -0.6 4485 1
121 160 0.54 4486 1
121 161 -0.8 4487 1
121 162 -0.3 4488 1
121 163 -0.64 4489 1
121 164 -0.94 4490 1
121 165 -0.24 4491 1
121 166 -0.68 4492 1
121 167 0.3 4493 1
121 168 -0.44 4494 1
121 169 -0.94 4495 1
122 138 -0.38 4496 1
122 139 0.2 4497 1
122 140 -0.78 4498 1
122 141 -0.4 4499 1
122 142 -0.46 4500 1
122 143 -0.58 4501 1
122 144 0.94 4502 1
122 145 0.66 4503 1
122 146 0.58 4504 1
122 147 0.42 4505 1
122 148 0.16 4506 1
122 149 -0.8 4507 1
122 150 -0.64 4508 1
122 151 0.52 4509 1
122 152 0.98 4510 1
122 153 -0.16 4511 1
122 154 0.76 4512 1
122 155 -0.14 4513 1
122 156 -0.5 4514 1
122 157 -0.28 4515 1
122 158 -0.82 4516 1
122 159 0.02 4517 1
122 160 -0.1 4518 1
122 161 -0.0600000000000001 4519 1
122 162 -0.52 4520 1
122 163 -0.56 4521 1
122 164 -0.58 4522 1
122 165 -0.88 4523 1
122 166 -0.1 4524 1
122 167 -0.82 4525 1
122 168 0.72 4526 1
122 169 -0.1 4527 1
123 138 -0.36 4528 1
123 139 -0.96 4529 1
123 140 -0.64 4530 1
123 141 -0.78 4531 1
123 142 0.6 4532 1
123 143 0.3 4533 1
123 144 -0.28 4534 1
123 145 -0.96 4535 1
123 146 -0.22 4536 1
123 147 -0.82 4537 1
123 148 -0.78 4538 1
123 149 0.62 4539 1
123 150 0.7 4540 1
123 151 0.16 4541 1
123 152 0.3 4542 1
123 153 -0.42 4543 1
123 154 0.58 4544 1
123 155 -0.18 4545 1
123 156 0.3 4546 1
123 157 -0.32 4547 1
123 158 0.5 4548 1
123 159 -0.42 4549 1
123 160 0.84 4550 1
123 161 -0.02 4551 1
123 162 0.98 4552 1
123 163 -0.48 4553 1
123 164 0.42 4554 1
123 165 0.9 4555 1
123 166 0.88 4556 1
123 167 0.9 4557 1
123 168 0.34 4558 1
123 169 -0.28 4559 1
124 138 0.26 4560 1
124 139 0.52 4561 1
124 140 -0.66 4562 1
124 141 0.0600000000000001 4563 1
124 142 -0.62 4564 1
124 143 -0.2 4565 1
124 144 -0.84 4566 1
124 145 -0.84 4567 1
124 146 0.68 4568 1
124 147 -0.36 4569 1
124 148 0.2 4570 1
124 149 -0.02 4571 1
124 150 -0.52 4572 1
124 151 0.34 4573 1
124 152 -0.2 4574 1
124 153 0.0 4575 1
124 154 -0.0600000000000001 4576 1
124 155 0.14 4577 1
124 156 0.22 4578 1
124 157 0.4 4579 1
124 158 -0.52 4580 1
124 159 -0.56 4581 1
124 160 0.64 4582 1
124 161 -0.74 4583 1
124 162 -0.0600000000000001 4584 1
124 163 -0.42 4585 1
124 164 0.88 4586 1
124 165 -0.36 4587 1
124 166 0.18 4588 1
124 167 0.62 4589 1
124 168 -0.12 4590 1
124 169 0.22 4591 1
125 138 -0.94 4592 1
125 139 -0.5 4593 1
125 140 -0.98 4594 1
125 141 -0.14 4595 1
125 142 0.36 4596 1
125 143 0.8 4597 1
125 144 -0.86 4598 1
125 145 0.02 4599 1
125 146 0.52 4600 1
125 147 -0.9 4601 1
125 148 0.0800000000000001 4602 1
125 149 0.92 4603 1
125 150 0.56 4604 1
125 151 0.86 4605 1
125 152 -0.08 4606 1
125 153 0.84 4607 1
125 154 0.32 4608 1
125 155 -0.1 4609 1
125 156 0.0600000000000001 4610 1
125 157 0.86 4611 1
125 158 -0.3 4612 1
125 159 0.94 4613 1
125 160 0.36 4614 1
125 161 0.62 4615 1
125 162 -0.74 4616 1
125 163 -0.94 4617 1
125 164 -0.0600000000000001 4618 1
125 165 0.78 4619 1
125 166 0.0800000000000001 4620 1
125 167 -0.54 4621 1
125 168 -0.32 4622 1
125 169 -0.16 4623 1
126 138 -0.42 4624 1
126 139 0.74 4625 1
126 140 -0.52 4626 1
126 141 0.64 4627 1
126 142 0.4 4628 1
126 143 0.46 4629 1
126 144 0.28 4630 1
126 145 -0.2 4631 1
126 146 0.86 4632 1
126 147 0.44 4633 1
126 148 0.02 4634 1
126 149 0.72 4635 1
126 150 0.68 4636 1
126 151 0.88 4637 1
126 152 0.58 4638 1
126 153 0.8 4639 1
126 154 -0.02 4640 1
126 155 0.46 4641 1
126 156 -0.72 4642 1
126 157 -0.46 4643 1
126 158 -0.16 4644 1
126 159 0.72 4645 1
126 160 -0.3 4646 1
126 161 0.48 4647 1
126 162 -0.24 4648 1
126 163 -1.0 4649 1
126 164 0.22 4650 1
126 165 -0.88 4651 1
126 166 0.48 4652 1
126 167 -0.44 4653 1
126 168 -0.48 4654 1
126 169 0.88 4655 1
127 138 0.92 4656 1
127 139 0.52 4657 1
127 140 0.14 4658 1
127 141 -0.52 4659 1
127 142 -0.86 4660 1
127 143 0.8 4661 1
127 144 0.72 4662 1
127 145 0.78 4663 1
127 146 0.1 4664 1
127 147 -0.0600000000000001 4665 1
127 148 -0.2 4666 1
127 149 0.42 4667 1
127 150 -0.26 4668 1
127 151 0.84 4669 1
127 152 -0.24 4670 1
127 153 -0.12 4671 1
127 154 0.22 4672 1
127 155 -0.16 4673 1
127 156 0.96 4674 1
127 157 -0.22 4675 1
127 158 0.32 4676 1
127 159 -0.84 4677 1
127 160 0.44 4678 1
127 161 0.3 4679 1
127 162 -0.22 4680 1
127 163 -0.36 4681 1
127 164 -0.62 4682 1
127 165 -0.26 4683 1
127 166 0.3 4684 1
127 167 -0.34 4685 1
127 168 -0.38 4686 1
127 169 -0.48 4687 1
128 138 -0.12 4688 1
128 139 -0.28 4689 1
128 140 -0.94 4690 1
128 141 0.1 4691 1
128 142 -0.48 4692 1
128 143 -0.98 4693 1
128 144 0.76 4694 1
128 145 0.7 4695 1
128 146 0.66 4696 1
128 147 -0.02 4697 1
128 148 0.04 4698 1
128 149 0.88 4699 1
128 150 0.88 4700 1
128 151 -0.64 4701 1
128 152 0.94 4702 1
128 153 -0.3 4703 1
128 154 0.98 4704 1
128 155 -0.76 4705 1
128 156 -0.2 4706 1
128 157 0.1 4707 1
128 158 -0.16 4708 1
128 159 0.5 4709 1
128 160 -0.5 4710 1
128 161 -0.66 4711 1
128 162 0.84 4712 1
128 163 -0.16 4713 1
128 164 0.22 4714 1
128 165 0.9 4715 1
128 166 -0.58 4716 1
128 167 -0.92 4717 1
128 168 -0.44 4718 1
128 169 0.14 4719 1
129 138 -0.68 4720 1
129 139 0.2 4721 1
129 140 0.28 4722 1
129 141 -0.64 4723 1
129 142 0.76 4724 1
129 143 -0.68 4725 1
129 144 0.54 4726 1
129 145 0.6 4727 1
129 146 -0.42 4728 1
129 147 0.4 4729 1
129 148 -0.34 4730 1
129 149 0.6 4731 1
129 150 -0.16 4732 1
129 151 0.14 4733 1
129 152 -0.84 4734 1
129 153 0.56 4735 1
129 154 -0.3 4736 1
129 155 -0.12 4737 1
129 156 -0.62 4738 1
129 157 0.22 4739 1
129 158 0.74 4740 1
129 159 0.9 4741 1
129 160 -0.3 4742 1
129 161 -0.28 4743 1
129 162 0.58 4744 1
129 163 0.54 4745 1
129 164 -0.72 4746 1
129 165 0.12 4747 1
129 166 -0.74 4748 1
129 167 -0.08 4749 1
129 168 -0.0600000000000001 4750 1
129 169 -0.7 4751 1
130 138 0.88 4752 1
130 139 0.7 4753 1
130 140 -0.62 4754 1
130 141 -0.34 4755 1
130 142 0.8 4756 1
130 143 -0.28 4757 1
130 144 0.94 4758 1
130 145 -0.28 4759 1
130 146 0.6 4760 1
130 147 0.42 4761 1
130 148 -0.98 4762 1
130 149 -0.08 4763 1
130 150 0.24 4764 1
130 151 0.26 4765 1
130 152 0.54 4766 1
130 153 0.14 4767 1
130 154 -0.78 4768 1
130 155 0.34 4769 1
130 156 -0.1 4770 1
130 157 0.14 4771 1
130 158 -0.1 4772 1
130 159 0.26 4773 1
130 160 -0.62 4774 1
130 161 -0.34 4775 1
130 162 0.46 4776 1
130 163 -0.62 4777 1
130 164 -0.56 4778 1
130 165 -0.66 4779 1
130 166 -0.94 4780 1
130 167 -0.08 4781 1
130 168 0.8 4782 1
130 169 -0.42 4783 1
131 138 -0.56 4784 1
131 139 0.9 4785 1
131 140 -1.0 4786 1
131 141 0.14 4787 1
131 142 -0.7 4788 1
131 143 -0.04 4789 1
131 144 0.1 4790 1
131 145 -0.6 4791 1
131 146 -0.98 4792 1
131 147 -0.18 4793 1
131 148 -0.1 4794 1
131 149 0.0600000000000001 4795 1
131 150 0.74 4796 1
131 151 -0.92 4797 1
131 152 -0.28 4798 1
131 153 -0.72 4799 1
131 154 -0.82 4800 1
131 155 0.28 4801 1
131 156 0.02 4802 1
131 157 0.24 4803 1
131 158 -0.56 4804 1
131 159 0.52 4805 1
131 160 -0.74 4806 1
131 161 -0.78 4807 1
131 162 0.7 4808 1
131 163 -0.62 4809 1
131 164 -0.84 4810 1
131 165 0.02 4811 1
131 166 0.48 4812 1
131 167 0.52 4813 1
131 168 0.78 4814 1
131 169 -0.74 4815 1
132 138 -0.86 4816 1
132 139 -1.0 4817 1
132 140 0.0600000000000001 4818 1
132 141 -0.52 4819 1
132 142 -0.18 4820 1
132 143 -0.52 4821 1
132 144 0.32 4822 1
132 145 0.58 4823 1
132 146 0.64 4824 1
132 147 0.0800000000000001 4825 1
132 148 0.62 4826 1
132 149 0.84 4827 1
132 150 -0.8 4828 1
132 151 -0.68 4829 1
132 152 0.42 4830 1
132 153 -0.6 4831 1
132 154 0.0 4832 1
132 155 -0.74 4833 1
132 156 -0.24 4834 1
132 157 -1.0 4835 1
132 158 -0.92 4836 1
132 159 0.14 4837 1
132 160 0.56 4838 1
132 161 -0.22 4839 1
132 162 0.24 4840 1
132 163 -0.3 4841 1
132 164 0.28 4842 1
132 165 -0.42 4843 1
132 166 0.0600000000000001 4844 1
132 167 0.74 4845 1
132 168 0.6 4846 1
132 169 -0.2 4847 1
133 138 0.38 4848 1
133 139 0.54 4849 1
133 140 0.14 4850 1
133 141 -0.02 4851 1
133 142 0.52 4852 1
133 143 0.38 4853 1
133 144 0.92 4854 1
133 145 -0.24 4855 1
133 146 -0.6 4856 1
133 147 0.8 4857 1
133 148 -0.04 4858 1
133 149 -0.04 4859 1
133 150 0.1 4860 1
133 151 -0.82 4861 1
133 152 0.0600000000000001 4862 1
133 153 0.98 4863 1
133 154 -0.42 4864 1
133 155 -0.74 4865 1
133 156 0.04 4866 1
133 157 0.24 4867 1
133 158 0.5 4868 1
133 159 -0.24 4869 1
133 160 0.6 4870 1
133 161 -0.92 4871 1
133 162 -0.94 4872 1
133 163 0.18 4873 1
133 164 0.68 4874 1
133 165 0.4 4875 1
133 166 0.42 4876 1
133 167 -0.72 4877 1
133 168 0.18 4878 1
133 169 0.48 4879 1
134 138 0.18 4880 1
134 139 -0.46 4881 1
134 140 0.16 4882 1
134 141 0.5 4883 1
134 142 -0.18 4884 1
134 143 -0.52 4885 1
134 144 0.82 4886 1
134 145 0.8 4887 1
134 146 0.48 4888 1
134 147 -0.88 4889 1
134 148 -0.88 4890 1
134 149 0.48 4891 1
134 150 -0.26 4892 1
134 151 0.14 4893 1
134 152 0.14 4894 1
134 153 -0.24 4895 1
134 154 -0.34 4896 1
134 155 -0.82 4897 1
134 156 0.96 4898 1
134 157 -0.46 4899 1
134 158 0.02 4900 1
134 159 0.56 4901 1
134 160 -0.14 4902 1
134 161 -0.04 4903 1
134 162 -0.22 4904 1
134 163 -0.38 4905 1
134 164 0.16 4906 1
134 165 0.68 4907 1
134 166 0.22 4908 1
134 167 0.98 4909 1
134 168 -0.34 4910 1
134 169 0.12 4911 1
135 138 -0.3 4912 1
135 139 -0.24 4913 1
135 140 -0.94 4914 1
135 141 0.3 4915 1
135 142 0.48 4916 1
135 143 0.52 4917 1
135 144 0.48 4918 1
135 145 -1.0 4919 1
135 146 -0.12 4920 1
135 147 -0.0600000000000001 4921 1
135 148 0.38 4922 1
135 149 0.1 4923 1
135 150 0.5 4924 1
135 151 0.58 4925 1
135 152 -0.42 4926 1
135 153 -0.14 4927 1
135 154 0.14 4928 1
135 155 0.72 4929 1
135 156 0.36 4930 1
135 157 -0.44 4931 1
135 158 -0.24 4932 1
135 159 -0.62 4933 1
135 160 -0.34 4934 1
135 161 -0.12 4935 1
135 162 -0.82 4936 1
135 163 -0.82 4937 1
135 164 0.2 4938 1
135 165 -0.34 4939 1
135 166 -0.42 4940 1
135 167 0.32 4941 1
135 168 0.96 4942 1
135 169 0.38 4943 1
136 138 -0.84 4944 1
136 139 0.94 4945 1
136 140 -0.24 4946 1
136 141 0.72 4947 1
136 142 0.58 4948 1
136 143 -0.46 4949 1
136 144 -0.04 4950 1
136 145 -0.94 4951 1
136 146 0.88 4952 1
136 147 -0.82 4953 1
136 148 0.4 4954 1
136 149 0.02 4955 1
136 150 -0.2 4956 1
136 151 0.36 4957 1
136 152 0.6 4958 1
136 153 0.82 4959 1
136 154 -0.66 4960 1
136 155 0.64 4961 1
136 156 -0.16 4962 1
136 157 -0.1 4963 1
136 158 -0.92 4964 1
136 159 0.32 4965 1
136 160 -0.62 4966 1
136 161 0.48 4967 1
136 162 -0.56 4968 1
136 163 0.42 4969 1
136 164 0.32 4970 1
136 165 0.18 4971 1
136 166 0.42 4972 1
136 167 0.2 4973 1
136 168 0.8 4974 1
136 169 -0.22 4975 1
137 138 -0.46 4976 1
137 139 0.02 4977 1
137 140 -0.16 4978 1
137 141 0.74 4979 1
137 142 -0.08 4980 1
137 143 0.88 4981 1
137 144 0.02 4982 1
137 145 -0.82 4983 1
137 146 0.34 4984 1
137 147 0.52 4985 1
137 148 0.4 4986 1
137 149 -0.02 4987 1
137 150 0.64 4988 1
137 151 0.92 4989 1
137 152 0.88 4990 1
137 153 0.02 4991 1
137 154 -0.56 4992 1
137 155 -0.12 4993 1
137 156 0.74 4994 1
137 157 -0.02 4995 1
137 158 0.56 4996 1
137 159 0.92 4997 1
137 160 -0.94 4998 1
137 161 -0.88 4999 1
137 162 0.04 5000 1
137 163 -0.96 5001 1
137 164 -0.84 5002 1
137 165 0.36 5003 1
137 166 -0.74 5004 1
137 167 0.02 5005 1
137 168 0.54 5006 1
137 169 0.14 5007 1
